data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2016-05-29,201622,51.0,51,51,51,4.582694e-06,7.419725,0,1,355220520162219110,2022-04-28,0.0,0.0,687357.0,16.2857142857143,100.0,0,0,0,,,,,,,,,,196806
2016-05-22,201621,83.0,83,83,83,0.000120890254,12.075239,0,1,355220520162119110,2022-04-28,0.0,1.0,687357.0,13.8571428571429,97.4285714285714,0,0,0,,,,,,,,,,196806
2016-05-15,201620,98.0,98,98,98,1.9831202e-07,14.257511,0,1,355220520162019110,2022-04-28,0.0,1.0,687357.0,16.2857142857143,96.7142857142857,0,0,0,,,,,,,,,,196806
2016-05-08,201619,142.0,142,142,142,6.483888e-10,20.658842,0,1,355220520161919110,2022-04-28,0.0,1.0,687357.0,16.4285714285714,94.8571428571429,0,0,1,,,,,,,,,,196806
2016-05-01,201618,156.0,156,156,156,0.0,22.69563,0,1,355220520161819110,2022-04-28,0.0,0.0,687357.0,13.5714285714286,98.2857142857143,0,0,1,,,,,,,,,,196806
2016-04-24,201617,235.0,235,235,235,0.0,34.18893,0,1,355220520161719110,2022-04-28,0.0,1.0,687357.0,16.2857142857143,92.5714285714286,0,0,1,,,,,,,,,,196806
2016-04-17,201616,389.0,389,389,389,6.081781e-06,56.59359,0,2,355220520161619110,2022-04-28,0.0,1.0,687357.0,19.5714285714286,85.2857142857143,1,0,1,,,,,,,,,,196806
2016-04-10,201615,509.0,509,509,509,0.16296573,74.051765,0,2,355220520161519110,2022-04-28,0.0,1.0,687357.0,21.0,90.1428571428571,1,0,1,,,,,,,,,,196806
2016-04-03,201614,497.0,497,497,497,0.28872016,72.30595,0,2,355220520161419110,2022-04-28,0.0,1.0,687357.0,19.5714285714286,93.2857142857143,1,0,1,,,,,,,,,,196806
2016-03-27,201613,618.0,618,618,618,0.9999702,89.90961,0,2,355220520161319110,2022-04-28,0.0,1.0,687357.0,20.2857142857143,99.1428571428571,1,1,1,,,,,,,,,,196806
2016-03-20,201612,491.0,491,491,491,0.70570296,71.43304,0,2,355220520161219110,2022-04-28,0.0,1.0,687357.0,19.5714285714286,99.1428571428571,1,0,1,,,,,,,,,,196806
2016-03-13,201611,473.0,473,473,473,0.7196049,68.814316,0,3,355220520161119110,2022-04-28,0.0,1.0,687357.0,19.5714285714286,93.2857142857143,1,0,1,,,,,,,,,,196806
2016-03-06,201610,477.0,477,477,477,0.98414737,69.396255,0,3,355220520161019110,2022-04-28,0.0,1.0,687357.0,20.7142857142857,98.2857142857143,1,1,1,,,,,,,,,,196806
2016-02-28,201609,497.0,497,497,497,0.9999866,72.30595,0,3,355220520160919110,2022-04-28,0.0,1.0,687357.0,19.4285714285714,99.1428571428571,1,1,1,,,,,,,,,,196806
2016-02-21,201608,388.0,388,388,388,0.9609472,56.448105,0,3,355220520160819110,2022-04-28,0.0,1.0,687357.0,20.5714285714286,99.1428571428571,1,1,1,,,,,,,,,,196806
2016-02-14,201607,382.0,382,382,382,0.99757606,55.575195,0,3,355220520160719110,2022-04-28,0.0,1.0,687357.0,21.2857142857143,96.7142857142857,1,1,1,,,,,,,,,,196806
2016-02-07,201606,339.0,339,339,339,0.99189633,49.31935,0,3,355220520160619110,2022-04-28,0.0,1.0,687357.0,20.5714285714286,95.7142857142857,1,1,1,,,,,,,,,,196806
2016-01-31,201605,316.0,316,316,316,0.9930104,45.973198,0,2,355220520160519110,2022-04-28,0.0,1.0,687357.0,21.1428571428571,91.5714285714286,1,1,1,,,,,,,,,,196806
2016-01-24,201604,262.0,262,262,262,0.89762455,38.11702,0,3,355220520160419110,2022-04-28,0.0,1.0,687357.0,21.0,94.1428571428571,1,0,1,,,,,,,,,,196806
2016-01-17,201603,278.0,278,278,278,0.9995347,40.444775,0,3,355220520160319110,2022-04-28,0.0,1.0,687357.0,18.0,82.8571428571429,0,1,1,,,,,,,,,,196806
2016-01-10,201602,216.0,216,216,216,0.97618777,31.424719,0,3,355220520160219110,2022-04-28,0.0,1.0,687357.0,21.2857142857143,97.4285714285714,1,1,1,,,,,,,,,,196806
2016-01-03,201601,241.0,241,241,241,0.99721944,35.06184,0,2,355220520160119110,2022-04-28,0.0,1.0,687357.0,20.4285714285714,86.0,1,1,1,,,,,,,,,,196806
2015-12-27,201552,132.0,132,132,132,1.3699095e-06,19.203995,0,2,355220520155219110,2022-04-28,0.0,1.0,687357.0,21.0,99.1428571428571,1,0,1,,,,,,,,,,196806
2015-12-20,201551,166.0,166,166,166,0.00019048656,24.150478,0,2,355220520155119110,2022-04-28,0.0,1.0,687357.0,21.5714285714286,93.4285714285714,1,0,1,,,,,,,,,,196806
2015-12-13,201550,237.0,237,237,237,0.77341354,34.4799,0,2,355220520155019110,2022-04-28,0.0,1.0,687357.0,20.8571428571429,94.0,1,0,1,,,,,,,,,,196806
2015-12-06,201549,268.0,268,268,268,0.99955225,38.98993,0,2,355220520154919110,2022-04-28,0.0,1.0,687357.0,20.4285714285714,95.7142857142857,1,1,1,,,,,,,,,,196806
2015-11-29,201548,218.0,218,218,218,0.948074,31.715689,0,2,355220520154819110,2022-04-28,0.0,1.0,687357.0,20.0,94.0,1,0,1,,,,,,,,,,196806
2015-11-22,201547,191.0,191,191,191,0.73682845,27.787598,0,2,355220520154719110,2022-04-28,0.0,1.0,687357.0,19.1428571428571,95.7142857142857,1,0,1,,,,,,,,,,196806
2015-11-15,201546,170.0,170,170,170,0.7174906,24.732416,0,2,355220520154619110,2022-04-28,0.0,1.0,687357.0,19.8571428571429,95.7142857142857,1,0,1,,,,,,,,,,196806
2015-11-08,201545,211.0,211,211,211,0.99955624,30.697294,0,2,355220520154519110,2022-04-28,0.0,1.0,687357.0,20.1428571428571,94.0,1,1,1,,,,,,,,,,196806
2015-11-01,201544,147.0,147,147,147,0.36124757,21.386267,0,2,355220520154419110,2022-04-28,0.0,1.0,687357.0,19.875,97.75,1,0,1,,,,,,,,,,196806
2015-10-25,201543,127.0,127,127,127,0.08053593,18.47657,0,3,355220520154319110,2022-04-28,0.0,1.0,687357.0,18.8571428571429,91.7142857142857,0,0,1,,,,,,,,,,196806
2015-10-18,201542,171.0,171,171,171,0.9799705,24.877901,0,3,355220520154219110,2022-04-28,0.0,1.0,687357.0,18.5714285714286,85.8571428571429,0,1,1,,,,,,,,,,196806
2015-10-11,201541,160.0,160,160,160,0.9832207,23.277569,0,1,355220520154119110,2022-04-28,0.0,1.0,687357.0,19.7142857142857,84.5714285714286,1,1,1,,,,,,,,,,196806
2015-10-04,201540,130.0,130,130,130,0.78507054,18.913025,0,1,355220520154019110,2022-04-28,0.0,1.0,687357.0,18.1428571428571,88.5714285714286,0,0,1,,,,,,,,,,196806
2015-09-27,201539,114.0,114,114,114,0.8520985,16.585268,0,1,355220520153919110,2022-04-28,0.0,1.0,687357.0,18.5714285714286,97.4285714285714,0,0,0,,,,,,,,,,196806
2015-09-20,201538,135.0,135,135,135,0.99998343,19.64045,0,1,355220520153819110,2022-04-28,0.0,2.0,687357.0,19.5714285714286,73.5714285714286,1,1,1,,,,,,,,,,196806
2015-09-13,201537,107.0,107,107,107,0.99979496,15.5668745,0,1,355220520153719110,2022-04-28,0.0,2.0,687357.0,17.5714285714286,83.1428571428571,0,0,0,,,,,,,,,,196806
2015-09-06,201536,54.0,54,54,54,0.72134244,7.8561797,0,1,355220520153619110,2022-04-28,0.0,1.0,687357.0,15.5714285714286,97.4285714285714,0,0,0,,,,,,,,,,196806
2015-08-30,201535,74.0,74,74,74,0.99992067,10.765876,0,1,355220520153519110,2022-04-28,0.0,2.0,687357.0,16.0,82.5714285714286,0,0,0,,,,,,,,,,196806
2015-08-23,201534,48.0,48,48,48,0.98425114,6.9832706,0,1,355220520153419110,2022-04-28,0.0,2.0,687357.0,14.1428571428571,98.2857142857143,0,0,0,,,,,,,,,,196806
2015-08-16,201533,26.0,26,26,26,0.35650346,3.782605,0,1,355220520153319110,2022-04-28,0.0,1.0,687357.0,14.2857142857143,79.8571428571429,0,0,0,,,,,,,,,,196806
2015-08-09,201532,32.0,32,32,32,0.603874,4.655514,0,1,355220520153219110,2022-04-28,0.0,1.0,687357.0,14.8571428571429,81.7142857142857,0,0,0,,,,,,,,,,196806
2015-08-02,201531,23.0,23,23,23,0.24548249,3.3461506,0,1,355220520153119110,2022-04-28,0.0,1.0,687357.0,14.8571428571429,75.8571428571429,0,0,0,,,,,,,,,,196806
2015-07-26,201530,36.0,36,36,36,0.95955616,5.237453,0,1,355220520153019110,2022-04-28,0.0,2.0,687357.0,12.5714285714286,90.7142857142857,0,0,0,,,,,,,,,,196806
2015-07-19,201529,29.0,29,29,29,0.95034647,4.2190595,0,1,355220520152919110,2022-04-28,0.0,2.0,687357.0,14.7142857142857,87.2857142857143,0,0,0,,,,,,,,,,196806
2015-07-12,201528,22.0,22,22,22,0.8101358,3.2006657,0,1,355220520152819110,2022-04-28,0.0,1.0,687357.0,16.2857142857143,86.5714285714286,0,0,0,,,,,,,,,,196806
2015-07-05,201527,18.0,18,18,18,0.14240555,2.6187265,0,1,355220520152719110,2022-04-28,0.0,1.0,687357.0,14.2857142857143,95.8571428571429,0,0,0,,,,,,,,,,196806
2015-06-28,201526,11.0,11,11,11,1.2337028e-07,1.6003329,0,1,355220520152619110,2022-04-28,0.0,0.0,687357.0,13.8571428571429,92.2857142857143,0,0,0,,,,,,,,,,196806
2015-06-21,201525,18.0,18,18,18,2.4402702e-13,2.6187265,0,1,355220520152519110,2022-04-28,0.0,0.0,687357.0,13.4285714285714,90.5714285714286,0,0,0,,,,,,,,,,196806
2015-06-14,201524,35.0,35,35,35,0.0,5.091968,0,1,355220520152419110,2022-04-28,0.0,0.0,687357.0,15.1428571428571,91.7142857142857,0,0,0,,,,,,,,,,196806
2015-06-07,201523,94.0,94,94,94,0.0,13.675571,0,2,355220520152319110,2022-04-28,0.0,0.0,687357.0,14.8571428571429,91.4285714285714,0,0,0,,,,,,,,,,196806
2015-05-31,201522,121.0,121,121,121,0.0,17.603662,0,2,355220520152219110,2022-04-28,0.0,0.0,687357.0,15.0,96.5714285714286,0,0,1,,,,,,,,,,196806
2015-05-24,201521,212.0,212,212,212,0.0,30.84278,0,2,355220520152119110,2022-04-28,0.0,0.0,687357.0,16.0,99.1428571428571,0,0,1,,,,,,,,,,196806
2015-05-17,201520,364.0,364,364,364,0.0,52.95647,0,2,355220520152019110,2022-04-28,0.0,0.0,687357.0,16.1428571428571,94.8571428571429,0,0,1,,,,,,,,,,196806
2015-05-10,201519,651.0,651,651,651,0.0,94.71061,0,4,355220520151919110,2022-04-28,0.0,0.0,687357.0,15.2857142857143,96.5714285714286,0,0,1,,,,,,,,,,196806
2015-05-03,201518,1091.0,1091,1091,1091,0.0,158.72392,0,4,355220520151819110,2022-04-28,0.0,0.0,687357.0,16.0,94.8571428571429,0,0,2,,,,,,,,,,196806
2015-04-26,201517,1958.0,1958,1958,1958,0.0,284.85925,0,4,355220520151719110,2022-04-28,0.0,0.0,687357.0,15.4285714285714,93.1428571428571,0,0,2,,,,,,,,,,196806
2015-04-19,201516,3261.0,3261,3261,3261,0.0,474.42596,0,4,355220520151619110,2022-04-28,0.0,1.0,687357.0,19.4285714285714,96.5714285714286,1,0,2,,,,,,,,,,196806
2015-04-12,201515,4170.0,4170,4170,4170,1.110223e-16,606.67163,0,4,355220520151519110,2022-04-28,0.0,1.0,687357.0,18.0,94.0,0,0,2,,,,,,,,,,196806
2015-04-05,201514,4818.0,4818,4818,4818,8.544987e-11,700.9458,0,4,355220520151419110,2022-04-28,0.0,1.0,687357.0,17.2857142857143,93.2857142857143,0,0,2,,,,,,,,,,196806
2015-03-29,201513,4522.0,4522,4522,4522,0.0,657.8823,0,4,355220520151319110,2022-04-28,0.0,1.0,687357.0,19.4285714285714,94.0,1,0,2,,,,,,,,,,196806
2015-03-22,201512,5845.0,5845,5845,5845,0.023027424,850.3587,0,4,355220520151219110,2022-04-28,0.0,1.0,687357.0,18.7142857142857,91.4285714285714,0,0,2,,,,,,,,,,196806
2015-03-15,201511,5850.0,5850,5850,5850,0.11036139,851.0861,0,4,355220520151119110,2022-04-28,0.0,1.0,687357.0,19.0,98.2857142857143,0,0,2,,,,,,,,,,196806
2015-03-08,201510,6203.0,6203,6203,6203,1.0,902.44226,0,4,355220520151019110,2022-04-28,0.0,1.0,687357.0,19.7142857142857,100.0,1,1,2,,,,,,,,,,196806
2015-03-01,201509,6303.0,6303,6303,6303,1.0,916.9907,0,4,355220520150919110,2022-04-28,0.0,1.0,687357.0,19.2857142857143,91.7142857142857,1,1,2,,,,,,,,,,196806
2015-02-22,201508,5773.0,5773,5773,5773,1.0,839.8838,0,4,355220520150819110,2022-04-28,0.0,2.0,687357.0,20.1428571428571,94.8571428571429,1,1,2,,,,,,,,,,196806
2015-02-15,201507,4428.0,4428,4428,4428,1.0,644.2067,0,4,355220520150719110,2022-04-28,0.0,2.0,687357.0,20.0,95.7142857142857,1,1,2,,,,,,,,,,196806
2015-02-08,201506,3500.0,3500,3500,3500,1.0,509.1968,0,4,355220520150619110,2022-04-28,0.0,2.0,687357.0,20.5714285714286,95.0,1,1,2,,,,,,,,,,196806
2015-02-01,201505,2982.0,2982,2982,2982,1.0,433.8357,0,4,355220520150519110,2022-04-28,0.0,2.0,687357.0,19.2857142857143,95.7142857142857,1,1,2,,,,,,,,,,196806
2015-01-25,201504,2136.0,2136,2136,2136,1.0,310.75555,0,4,355220520150419110,2022-04-28,0.0,3.0,687357.0,20.0,94.8571428571429,1,1,2,,,,,,,,,,196806
2015-01-18,201503,1295.0,1295,1295,1295,1.0,188.40282,0,3,355220520150319110,2022-04-28,0.0,3.0,687357.0,21.2857142857143,85.2857142857143,1,1,2,,,,,,,,,,196806
2015-01-11,201502,695.0,695,695,695,1.0,101.11194,0,3,355220520150219110,2022-04-28,0.0,3.0,687357.0,22.4285714285714,80.1428571428571,1,1,2,,,,,,,,,,196806
2015-01-04,201501,387.0,387,387,387,1.0,56.30262,0,2,355220520150119110,2022-04-28,0.0,3.0,687357.0,20.8571428571429,93.2857142857143,1,1,1,,,,,,,,,,196806
2014-12-28,201453,101.0,101,101,101,0.08213895,14.693966,0,1,355220520145319110,2022-04-28,0.0,1.0,687357.0,21.1428571428571,93.2857142857143,1,0,0,,,,,,,,,,196806
2014-12-21,201452,143.0,143,143,143,0.9240916,20.804327,0,1,355220520145219110,2022-04-28,0.0,1.0,687357.0,20.1428571428571,94.0,1,0,1,,,,,,,,,,196806
2014-12-14,201451,116.0,116,116,116,0.3962294,16.876238,0,1,355220520145119110,2022-04-28,0.0,1.0,687357.0,18.2857142857143,87.5714285714286,0,0,0,,,,,,,,,,196806
2014-12-07,201450,115.0,115,115,115,0.47093365,16.730753,0,1,355220520145019110,2022-04-28,0.0,1.0,687357.0,20.2857142857143,90.0,1,0,0,,,,,,,,,,196806
2014-11-30,201449,130.0,130,130,130,0.8551416,18.913025,0,1,355220520144919110,2022-04-28,0.0,1.0,687357.0,18.8571428571429,86.8571428571429,0,0,1,,,,,,,,,,196806
2014-11-23,201448,115.0,115,115,115,0.36385068,16.730753,0,1,355220520144819110,2022-04-28,0.0,1.0,687357.0,20.0,93.4285714285714,1,0,0,,,,,,,,,,196806
2014-11-16,201447,106.0,106,106,106,0.057761714,15.42139,0,1,355220520144719110,2022-04-28,0.0,1.0,687357.0,17.5714285714286,78.1428571428571,0,0,0,,,,,,,,,,196806
2014-11-09,201446,116.0,116,116,116,0.13263503,16.876238,0,1,355220520144619110,2022-04-28,0.0,1.0,687357.0,17.4285714285714,84.2857142857143,0,0,0,,,,,,,,,,196806
2014-11-02,201445,143.0,143,143,143,0.7130569,20.804327,0,1,355220520144519110,2022-04-28,0.0,1.0,687357.0,19.7142857142857,92.5714285714286,1,0,1,,,,,,,,,,196806
2014-10-26,201444,129.0,129,129,129,0.49513498,18.76754,0,1,355220520144419110,2022-04-28,0.0,1.0,687357.0,18.5714285714286,83.0,0,0,1,,,,,,,,,,196806
2014-10-19,201443,138.0,138,138,138,0.89791834,20.076902,0,1,355220520144319110,2022-04-28,0.0,1.0,687357.0,18.7142857142857,80.5714285714286,0,0,1,,,,,,,,,,196806
2014-10-12,201442,135.0,135,135,135,0.96173316,19.64045,0,1,355220520144219110,2022-04-28,0.0,1.0,687357.0,20.5714285714286,71.5714285714286,1,1,1,,,,,,,,,,196806
2014-10-05,201441,122.0,122,122,122,0.8968939,17.749146,0,1,355220520144119110,2022-04-28,0.0,1.0,687357.0,15.5714285714286,68.8571428571429,0,0,1,,,,,,,,,,196806
2014-09-28,201440,91.0,91,91,91,0.39957634,13.239118,0,1,355220520144019110,2022-04-28,0.0,1.0,687357.0,16.7142857142857,82.0,0,0,0,,,,,,,,,,196806
2014-09-21,201439,121.0,121,121,121,0.99611855,17.603662,0,1,355220520143919110,2022-04-28,0.0,1.0,687357.0,16.2857142857143,90.7142857142857,0,1,1,,,,,,,,,,196806
2014-09-14,201438,87.0,87,87,87,0.8565044,12.657178,0,1,355220520143819110,2022-04-28,0.0,1.0,687357.0,17.0,81.4285714285714,0,0,0,,,,,,,,,,196806
2014-09-07,201437,90.0,90,90,90,0.9349479,13.093633,0,1,355220520143719110,2022-04-28,0.0,1.0,687357.0,16.8571428571429,72.1428571428571,0,0,0,,,,,,,,,,196806
2014-08-31,201436,64.0,64,64,64,0.25869206,9.311028,0,1,355220520143619110,2022-04-28,0.0,1.0,687357.0,14.5714285714286,91.4285714285714,0,0,0,,,,,,,,,,196806
2014-08-24,201435,71.0,71,71,71,0.47865131,10.329421,0,1,355220520143519110,2022-04-28,0.0,1.0,687357.0,14.7142857142857,76.5714285714286,0,0,0,,,,,,,,,,196806
2014-08-17,201434,75.0,75,75,75,0.56751704,10.911361,0,1,355220520143419110,2022-04-28,0.0,1.0,687357.0,15.0,83.5714285714286,0,0,0,,,,,,,,,,196806
2014-08-10,201433,69.0,69,69,69,0.37157884,10.038451,0,1,355220520143319110,2022-04-28,0.0,1.0,687357.0,13.1428571428571,81.7142857142857,0,0,0,,,,,,,,,,196806
2014-08-03,201432,72.0,72,72,72,0.5679792,10.474906,0,1,355220520143219110,2022-04-28,0.0,1.0,687357.0,12.5714285714286,77.8571428571429,0,0,0,,,,,,,,,,196806
2014-07-27,201431,82.0,82,82,82,0.8294364,11.929754,0,1,355220520143119110,2022-04-28,0.0,1.0,687357.0,13.8571428571429,86.2857142857143,0,0,0,,,,,,,,,,196806
2014-07-20,201430,61.0,61,61,61,0.12954436,8.874573,0,1,355220520143019110,2022-04-28,0.0,1.0,687357.0,12.2857142857143,91.4285714285714,0,0,0,,,,,,,,,,196806
2014-07-13,201429,73.0,73,73,73,0.17724462,10.620391,0,1,355220520142919110,2022-04-28,0.0,1.0,687357.0,13.5714285714286,87.1428571428571,0,0,0,,,,,,,,,,196806
2014-07-06,201428,72.0,72,72,72,0.0019652236,10.474906,0,1,355220520142819110,2022-04-28,0.0,1.0,687357.0,15.0,86.2857142857143,0,0,0,,,,,,,,,,196806
2014-06-29,201427,76.0,76,76,76,1.4397803e-07,11.056846,0,1,355220520142719110,2022-04-28,0.0,0.0,687357.0,13.8571428571429,77.1428571428571,0,0,0,,,,,,,,,,196806
2014-06-22,201426,98.0,98,98,98,1.804934e-08,14.257511,0,1,355220520142619110,2022-04-28,0.0,1.0,687357.0,14.0,88.0,0,0,0,,,,,,,,,,196806
2014-06-15,201425,152.0,152,152,152,0.0008103916,22.113691,0,1,355220520142519110,2022-04-28,0.0,1.0,687357.0,14.7142857142857,90.5714285714286,0,0,1,,,,,,,,,,196806
2014-06-08,201424,216.0,216,216,216,0.18100217,31.424719,0,1,355220520142419110,2022-04-28,0.0,1.0,687357.0,16.1428571428571,84.2857142857143,0,0,1,,,,,,,,,,196806
2014-06-01,201423,203.0,203,203,203,0.0031804375,29.533415,0,2,355220520142319110,2022-04-28,0.0,1.0,687357.0,14.0,88.2857142857143,0,0,1,,,,,,,,,,196806
2014-05-25,201422,221.0,221,221,221,0.011851422,32.15214,0,2,355220520142219110,2022-04-28,0.0,1.0,687357.0,13.1428571428571,93.1428571428571,0,0,1,,,,,,,,,,196806
2014-05-18,201421,292.0,292,292,292,0.78112435,42.481564,0,2,355220520142119110,2022-04-28,0.0,1.0,687357.0,16.0,94.8571428571429,0,0,1,,,,,,,,,,196806
2014-05-11,201420,269.0,269,269,269,0.34778708,39.135414,0,2,355220520142019110,2022-04-28,0.0,1.0,687357.0,14.5714285714286,89.0,0,0,1,,,,,,,,,,196806
2014-05-04,201419,266.0,266,266,266,0.54319245,38.69896,0,3,355220520141919110,2022-04-28,0.0,1.0,687357.0,16.0,89.0,0,0,1,,,,,,,,,,196806
2014-04-27,201418,286.0,286,286,286,0.9951559,41.608654,0,3,355220520141819110,2022-04-28,0.0,1.0,687357.0,14.4285714285714,85.7142857142857,0,1,1,,,,,,,,,,196806
2014-04-20,201417,306.0,306,306,306,0.99999684,44.518353,0,2,355220520141719110,2022-04-28,0.0,1.0,687357.0,17.0,93.1428571428571,0,1,1,,,,,,,,,,196806
2014-04-13,201416,188.0,188,188,188,0.5587619,27.351143,0,3,355220520141619110,2022-04-28,0.0,1.0,687357.0,18.2857142857143,94.0,0,0,1,,,,,,,,,,196806
2014-04-06,201415,212.0,212,212,212,0.9976651,30.84278,0,3,355220520141519110,2022-04-28,0.0,1.0,687357.0,19.1428571428571,89.1428571428571,1,1,1,,,,,,,,,,196806
2014-03-30,201414,205.0,205,205,205,0.99975723,29.824385,0,1,355220520141419110,2022-04-28,0.0,1.0,687357.0,19.7142857142857,91.5714285714286,1,1,1,,,,,,,,,,196806
2014-03-23,201413,141.0,141,141,141,0.68194216,20.513357,0,1,355220520141319110,2022-04-28,0.0,1.0,687357.0,18.5714285714286,84.4285714285714,0,0,1,,,,,,,,,,196806
2014-03-16,201412,132.0,132,132,132,0.72679293,19.203995,0,2,355220520141219110,2022-04-28,0.0,1.0,687357.0,20.8571428571429,91.7142857142857,1,0,1,,,,,,,,,,196806
2014-03-09,201411,148.0,148,148,148,0.9844693,21.531752,0,2,355220520141119110,2022-04-28,0.0,1.0,687357.0,20.1428571428571,94.0,1,1,1,,,,,,,,,,196806
2014-03-02,201410,116.0,116,116,116,0.51454335,16.876238,0,2,355220520141019110,2022-04-28,0.0,1.0,687357.0,19.7142857142857,94.8571428571429,1,0,0,,,,,,,,,,196806
2014-02-23,201409,112.0,112,112,112,0.13969348,16.294298,0,2,355220520140919110,2022-04-28,0.0,1.0,687357.0,19.7142857142857,93.1428571428571,1,0,0,,,,,,,,,,196806
2014-02-16,201408,101.0,101,101,101,0.011404492,14.693966,0,2,355220520140819110,2022-04-28,0.0,1.0,687357.0,19.2857142857143,87.5714285714286,1,0,0,,,,,,,,,,196806
2014-02-09,201407,137.0,137,137,137,0.71884686,19.93142,0,2,355220520140719110,2022-04-28,0.0,1.0,687357.0,22.0,77.4285714285714,1,0,1,,,,,,,,,,196806
2014-02-02,201406,149.0,149,149,149,0.9821981,21.677237,0,2,355220520140619110,2022-04-28,0.0,1.0,687357.0,23.7142857142857,69.2857142857143,1,1,1,,,,,,,,,,196806
2014-01-26,201405,131.0,131,131,131,0.92026585,19.05851,0,2,355220520140519110,2022-04-28,0.0,1.0,687357.0,21.2857142857143,77.0,1,0,1,,,,,,,,,,196806
2014-01-19,201404,105.0,105,105,105,0.60519403,15.275905,0,2,355220520140419110,2022-04-28,0.0,1.0,687357.0,20.4285714285714,92.2857142857143,1,0,0,,,,,,,,,,196806
2014-01-12,201403,110.0,110,110,110,0.9691411,16.003328,0,2,355220520140319110,2022-04-28,0.0,1.0,687357.0,19.7142857142857,94.0,1,0,0,,,,,,,,,,196806
2014-01-05,201402,118.0,118,118,118,0.99903405,17.167208,0,2,355220520140219110,2022-04-28,0.0,2.0,687357.0,20.8571428571429,88.4285714285714,1,1,1,,,,,,,,,,196806
2013-12-29,201401,75.0,75,75,75,0.19192664,10.911361,0,1,355220520140119110,2022-04-28,0.0,1.0,687357.0,21.5714285714286,93.2857142857143,1,0,0,,,,,,,,,,196806
2013-12-22,201352,61.0,61,61,61,0.00023628597,8.874573,0,1,355220520135219110,2022-04-28,0.0,1.0,687357.0,21.2857142857143,84.1428571428571,1,0,0,,,,,,,,,,196806
2013-12-15,201351,81.0,81,81,81,0.0043239472,11.784269,0,1,355220520135119110,2022-04-28,0.0,1.0,687357.0,18.7142857142857,83.5714285714286,0,0,0,,,,,,,,,,196806
2013-12-08,201350,114.0,114,114,114,0.421814,16.585268,0,1,355220520135019110,2022-04-28,0.0,1.0,687357.0,19.0,92.4285714285714,0,0,0,,,,,,,,,,196806
2013-12-01,201349,125.0,125,125,125,0.8792696,18.1856,0,1,355220520134919110,2022-04-28,0.0,1.0,687357.0,20.2857142857143,89.8571428571429,1,0,1,,,,,,,,,,196806
2013-11-24,201348,123.0,123,123,123,0.96573627,17.89463,0,1,355220520134819110,2022-04-28,0.0,1.0,687357.0,18.5714285714286,95.8571428571429,0,1,1,,,,,,,,,,196806
2013-11-17,201347,108.0,108,108,108,0.9237591,15.712359,0,1,355220520134719110,2022-04-28,0.0,1.0,687357.0,18.1428571428571,98.2857142857143,0,0,0,,,,,,,,,,196806
2013-11-10,201346,92.0,92,92,92,0.6514433,13.384603,0,1,355220520134619110,2022-04-28,0.0,1.0,687357.0,17.5714285714286,90.7142857142857,0,0,0,,,,,,,,,,196806
2013-11-03,201345,93.0,93,93,93,0.583566,13.5300865,0,1,355220520134519110,2022-04-28,0.0,1.0,687357.0,15.4285714285714,98.2857142857143,0,0,0,,,,,,,,,,196806
2013-10-27,201344,67.0,67,67,67,0.11899123,9.747482,0,1,355220520134419110,2022-04-28,0.0,1.0,687357.0,15.2857142857143,90.5714285714286,0,0,0,,,,,,,,,,196806
2013-10-20,201343,116.0,116,116,116,0.9998652,16.876238,0,1,355220520134319110,2022-04-28,0.0,2.0,687357.0,17.8571428571429,94.0,0,0,0,,,,,,,,,,196806
2013-10-13,201342,79.0,79,79,79,0.968804,11.4932995,0,1,355220520134219110,2022-04-28,0.0,1.0,687357.0,16.4285714285714,96.5714285714286,0,0,0,,,,,,,,,,196806
2013-10-06,201341,60.0,60,60,60,0.80216503,8.729089,0,1,355220520134119110,2022-04-28,0.0,1.0,687357.0,12.8571428571429,93.1428571428571,0,0,0,,,,,,,,,,196806
2013-09-29,201340,63.0,63,63,63,0.9040465,9.165543,0,1,355220520134019110,2022-04-28,0.0,1.0,687357.0,15.8571428571429,100.0,0,0,0,,,,,,,,,,196806
2013-09-22,201339,43.0,43,43,43,0.25995824,6.2558465,0,1,355220520133919110,2022-04-28,0.0,1.0,687357.0,13.2857142857143,97.4285714285714,0,0,0,,,,,,,,,,196806
2013-09-15,201338,52.0,52,52,52,0.618377,7.56521,0,1,355220520133819110,2022-04-28,0.0,1.0,687357.0,16.1428571428571,95.0,0,0,0,,,,,,,,,,196806
2013-09-08,201337,49.0,49,49,49,0.5956008,7.1287556,0,1,355220520133719110,2022-04-28,0.0,1.0,687357.0,13.5714285714286,88.1428571428571,0,0,0,,,,,,,,,,196806
2013-09-01,201336,48.0,48,48,48,0.7540056,6.9832706,0,1,355220520133619110,2022-04-28,0.0,1.0,687357.0,13.2857142857143,95.7142857142857,0,0,0,,,,,,,,,,196806
2013-08-25,201335,54.0,54,54,54,0.9155226,7.8561797,0,1,355220520133519110,2022-04-28,0.0,1.0,687357.0,10.5714285714286,97.4285714285714,0,0,0,,,,,,,,,,196806
